id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6494,15610446.0,Yermolayev,586.0,Germany,Male,33.0,9.0,145219.3,2.0,1.0,0.0,121253.83,0.0
6495,15615456.0,Martin,686.0,Spain,Female,40.0,7.0,127637.92,1.0,1.0,1.0,104118.97,0.0
6496,15694456.0,Nwachinemelu,749.0,Spain,Male,42.0,7.0,0.0,2.0,1.0,0.0,180142.42,0.0
6497,15594878.0,Chukwuemeka,563.0,France,Female,47.0,6.0,0.0,1.0,1.0,0.0,186778.89,1.0
6498,15670039.0,Nnamdi,708.0,Spain,Female,41.0,8.0,0.0,1.0,1.0,0.0,51454.06,1.0
6499,15795519.0,Kambinachi,838.0,Spain,Female,34.0,4.0,0.0,1.0,1.0,0.0,119919.8,0.0
6500,15704769.0,Bell,648.0,France,Female,28.0,5.0,139979.66,1.0,0.0,1.0,158816.07,0.0
6501,15585599.0,Pinto,746.0,Germany,Female,38.0,7.0,81811.71,1.0,0.0,1.0,4861.72,0.0
6502,15590094.0,Chukwukere,592.0,France,Male,32.0,4.0,0.0,2.0,1.0,1.0,91406.62,0.0
6503,15647975.0,Onyeorulu,773.0,Germany,Female,41.0,2.0,133628.09,1.0,1.0,1.0,152491.22,0.0
6504,15719017.0,Chin,640.0,Spain,Female,29.0,4.0,0.0,2.0,1.0,1.0,89891.6,0.0
6505,15729956.0,Hsueh,573.0,Germany,Male,26.0,5.0,83555.58,2.0,0.0,1.0,78854.58,0.0
6506,15781589.0,Y?,749.0,Spain,Female,40.0,3.0,0.0,2.0,1.0,0.0,102925.76,1.0
6507,15654574.0,Ugochukwu,620.0,France,Female,49.0,5.0,0.0,1.0,1.0,0.0,52629.89,1.0
6508,15591512.0,Piazza,646.0,Spain,Female,28.0,1.0,0.0,2.0,1.0,1.0,85901.09,0.0
6509,15757811.0,Shih,615.0,France,Male,38.0,4.0,130627.66,2.0,0.0,1.0,100200.4,1.0
6510,15649414.0,Teng,712.0,Germany,Female,42.0,8.0,123126.29,2.0,1.0,0.0,102391.06,0.0
6511,15763865.0,H?,755.0,France,Male,34.0,8.0,0.0,2.0,1.0,0.0,51516.5,0.0
6512,15642834.0,Trevisan,636.0,France,Female,24.0,10.0,0.0,2.0,1.0,0.0,180598.86,0.0
6513,15640260.0,Cremonesi,661.0,France,Female,38.0,4.0,0.0,2.0,1.0,0.0,1528.4,0.0
6514,15803976.0,O'Donnell,727.0,France,Female,28.0,6.0,0.0,1.0,1.0,0.0,6076.62,0.0
6515,15631709.0,Tsao,745.0,Germany,Male,44.0,2.0,123331.36,2.0,1.0,1.0,88479.02,0.0
6516,15809837.0,Ch'iu,712.0,France,Female,44.0,5.0,0.0,1.0,1.0,1.0,44912.8,1.0
6517,15691808.0,Hsia,545.0,Germany,Male,48.0,1.0,114430.19,1.0,1.0,0.0,147090.9,1.0
6518,15806913.0,Okwuadigbo,775.0,Germany,Male,40.0,9.0,121898.58,1.0,0.0,0.0,152872.39,1.0
6519,15593499.0,Ting,691.0,Germany,Female,45.0,9.0,164947.11,1.0,1.0,0.0,188435.38,1.0
6520,15583462.0,Ibeabuchi,587.0,France,Male,34.0,4.0,0.0,2.0,1.0,0.0,176576.62,0.0
6521,15783859.0,Tien,652.0,France,Female,40.0,4.0,0.0,2.0,1.0,0.0,100618.17,0.0
6522,15605455.0,Scott,684.0,France,Male,35.0,8.0,0.0,2.0,0.0,0.0,130664.79,0.0
6523,15785078.0,Chia,585.0,Spain,Male,40.0,9.0,0.0,2.0,1.0,1.0,93336.3,0.0
6524,15754940.0,Trevisano,803.0,France,Female,37.0,10.0,0.0,2.0,0.0,1.0,67599.69,0.0
6525,15662901.0,Obialo,663.0,France,Female,43.0,6.0,0.0,1.0,1.0,1.0,119830.08,0.0
6526,15605269.0,Tung,753.0,Spain,Female,34.0,2.0,0.0,2.0,1.0,1.0,133535.29,0.0
6527,15752312.0,Frolova,706.0,France,Male,29.0,8.0,0.0,2.0,1.0,0.0,131501.72,0.0
6528,15622003.0,Hsiao,604.0,France,Female,36.0,5.0,0.0,2.0,1.0,1.0,80593.65,0.0
6529,15673372.0,K'ung,614.0,Spain,Female,35.0,7.0,0.0,2.0,1.0,1.0,125083.29,0.0
6530,15674573.0,Chuang,758.0,Germany,Female,29.0,7.0,119452.03,2.0,0.0,0.0,160546.58,0.0
6531,15771054.0,Nnamdi,597.0,Spain,Female,33.0,7.0,0.0,2.0,1.0,1.0,61602.42,0.0
6532,15700601.0,Chia,765.0,France,Male,31.0,6.0,0.0,2.0,0.0,1.0,62703.38,0.0
6533,15757577.0,Manna,605.0,Spain,Male,25.0,4.0,0.0,2.0,1.0,1.0,163471.01,0.0
6534,15671293.0,Shih,632.0,France,Female,35.0,8.0,0.0,2.0,1.0,0.0,164018.98,0.0
6535,15594720.0,T'ien,576.0,France,Male,42.0,5.0,0.0,2.0,1.0,0.0,131283.6,1.0
6536,15781451.0,Maclean,809.0,Germany,Male,35.0,1.0,135903.33,2.0,1.0,1.0,4878.1,0.0
6537,15732704.0,Mazzanti,706.0,France,Male,38.0,7.0,119496.87,2.0,0.0,0.0,72474.05,0.0
6538,15590199.0,Onyemaechi,604.0,Spain,Male,32.0,1.0,0.0,2.0,0.0,0.0,151903.6,0.0
6539,15651740.0,Ts'ui,663.0,Spain,Female,35.0,5.0,0.0,2.0,1.0,1.0,102284.2,0.0
6540,15616152.0,Martin,706.0,Germany,Male,36.0,5.0,116934.82,1.0,1.0,1.0,117034.32,0.0
6541,15607133.0,Ts'ai,708.0,France,Male,26.0,0.0,116520.23,1.0,1.0,1.0,74870.99,0.0
6542,15671630.0,Pirozzi,526.0,France,Male,39.0,6.0,0.0,2.0,1.0,0.0,46677.9,0.0
6543,15665963.0,Hs?,705.0,Germany,Female,36.0,4.0,112281.6,1.0,1.0,0.0,144517.19,0.0
6544,15711130.0,Chidubem,592.0,France,Female,46.0,1.0,0.0,1.0,0.0,1.0,184564.67,1.0
6545,15646539.0,Milano,659.0,France,Female,23.0,6.0,0.0,2.0,1.0,0.0,182738.0,0.0
6546,15784491.0,Chukwudi,684.0,Germany,Male,38.0,10.0,120787.18,1.0,0.0,1.0,158947.58,0.0
6547,15771059.0,Chimezie,564.0,Germany,Male,24.0,4.0,131406.56,1.0,1.0,0.0,124906.59,0.0
6548,15589496.0,Kao,695.0,Spain,Male,30.0,6.0,141616.55,1.0,1.0,1.0,13889.73,0.0
6549,15714789.0,Liao,646.0,Germany,Female,57.0,2.0,125722.69,1.0,1.0,1.0,104393.78,1.0
6550,15722409.0,Ekechukwu,663.0,France,Female,35.0,2.0,72664.0,1.0,1.0,1.0,157921.25,0.0
6551,15642996.0,Lucchesi,545.0,France,Male,38.0,7.0,0.0,2.0,1.0,1.0,183358.21,0.0
6552,15774854.0,Ch'ien,703.0,Spain,Female,29.0,5.0,0.0,2.0,0.0,0.0,131778.58,0.0
6553,15593636.0,Smith,624.0,France,Female,35.0,7.0,108760.37,2.0,1.0,1.0,164975.82,0.0
6554,15693904.0,Ibezimako,554.0,France,Male,34.0,8.0,0.0,2.0,0.0,1.0,95270.83,0.0
6555,15651335.0,Trevisano,479.0,France,Female,39.0,9.0,0.0,2.0,1.0,1.0,163736.09,0.0
6556,15683463.0,Pye,686.0,France,Female,33.0,5.0,0.0,2.0,1.0,1.0,126726.33,0.0
6557,15655252.0,Onyekachi,582.0,France,Male,32.0,3.0,0.0,2.0,1.0,0.0,110593.62,0.0
6558,15707114.0,Mazzi,670.0,Spain,Male,34.0,4.0,0.0,2.0,1.0,1.0,99800.87,0.0
6559,15799479.0,Ch'ang,481.0,Germany,Male,28.0,1.0,121093.01,1.0,1.0,0.0,137720.56,0.0
6560,15595426.0,Chiazagomekpele,674.0,Spain,Female,35.0,4.0,0.0,2.0,1.0,1.0,69052.87,0.0
6561,15603328.0,Maclean,724.0,France,Female,49.0,2.0,120847.11,1.0,1.0,1.0,143598.7,0.0
6562,15665524.0,Onyeorulu,627.0,France,Female,35.0,7.0,0.0,1.0,1.0,1.0,126761.2,0.0
6563,15732967.0,Ch'eng,678.0,Spain,Male,37.0,2.0,0.0,2.0,1.0,0.0,116896.47,0.0
6564,15726487.0,Chukwujamuike,684.0,France,Male,49.0,8.0,0.0,1.0,1.0,0.0,140723.05,1.0
6565,15787597.0,Lucciano,790.0,Spain,Female,54.0,2.0,0.0,1.0,1.0,0.0,134790.74,1.0
6566,15708046.0,Ts'ui,588.0,France,Female,32.0,5.0,0.0,2.0,1.0,1.0,51587.04,0.0
6567,15742269.0,Ts'ui,621.0,France,Female,40.0,6.0,0.0,2.0,1.0,1.0,55857.48,0.0
6568,15742629.0,Olisaemeka,743.0,France,Female,43.0,3.0,0.0,1.0,0.0,0.0,114066.77,0.0
6569,15658935.0,White,743.0,France,Male,26.0,9.0,0.0,2.0,1.0,0.0,73418.29,0.0
6570,15584930.0,Nkemakolam,554.0,France,Male,35.0,7.0,0.0,1.0,1.0,1.0,100834.22,0.0
6571,15648032.0,Kao,718.0,France,Female,34.0,4.0,0.0,2.0,1.0,1.0,125986.18,0.0
6572,15572390.0,Mistry,755.0,France,Female,51.0,7.0,0.0,1.0,1.0,1.0,59905.29,1.0
6573,15778830.0,Hsueh,535.0,France,Male,48.0,2.0,0.0,2.0,1.0,1.0,120880.72,0.0
6574,15711309.0,Nwachukwu,751.0,France,Male,45.0,2.0,0.0,2.0,1.0,0.0,75664.56,0.0
6575,15734312.0,Ch'iu,554.0,France,Male,44.0,1.0,148884.47,2.0,1.0,0.0,123866.28,1.0
6576,15724251.0,Ch'ien,686.0,France,Male,31.0,7.0,0.0,2.0,1.0,0.0,103713.93,0.0
6577,15809837.0,Fanucci,633.0,Germany,Male,25.0,4.0,121537.71,2.0,0.0,0.0,52876.41,0.0
6578,15691906.0,Chiu,678.0,France,Male,31.0,9.0,0.0,1.0,1.0,1.0,114092.98,0.0
6579,15650068.0,Davide,634.0,France,Female,51.0,9.0,0.0,1.0,0.0,0.0,64490.67,1.0
6580,15702380.0,Ch'ang,657.0,France,Male,31.0,1.0,0.0,2.0,1.0,0.0,93839.3,0.0
6581,15704795.0,Ch'ang,691.0,France,Male,38.0,2.0,123844.65,1.0,1.0,1.0,91359.79,0.0
6582,15679642.0,Hsieh,506.0,France,Male,39.0,7.0,0.0,2.0,1.0,1.0,74850.84,0.0
6583,15723320.0,Onwuatuegwu,581.0,France,Male,36.0,6.0,0.0,2.0,0.0,0.0,46772.36,0.0
6584,15733883.0,Tseng,731.0,Germany,Male,53.0,5.0,103818.31,1.0,1.0,0.0,47799.15,1.0
6585,15798024.0,Ibezimako,692.0,France,Female,52.0,7.0,0.0,2.0,1.0,1.0,121085.72,0.0
6586,15675650.0,Cremonesi,651.0,France,Female,35.0,9.0,0.0,2.0,1.0,0.0,167030.51,0.0
6587,15684483.0,Onwuamaegbu,614.0,France,Male,63.0,9.0,133889.35,1.0,1.0,1.0,172363.41,1.0
6588,15777060.0,Ch'en,717.0,Spain,Male,40.0,8.0,0.0,2.0,1.0,1.0,157567.37,0.0
6589,15775490.0,Gidney,729.0,Spain,Female,30.0,7.0,116623.31,2.0,1.0,1.0,90106.94,0.0
6590,15704771.0,Hsu,850.0,Spain,Female,32.0,9.0,109760.16,1.0,0.0,1.0,147822.44,0.0
6591,15786463.0,Walker,754.0,France,Male,37.0,4.0,0.0,2.0,1.0,0.0,52404.47,0.0
6592,15714689.0,Uwaezuoke,623.0,France,Female,33.0,9.0,161613.94,1.0,1.0,1.0,79623.28,0.0
6593,15636673.0,T'ien,696.0,Spain,Male,33.0,8.0,92599.55,1.0,1.0,1.0,163798.41,0.0
6594,15766427.0,Padovano,705.0,France,Male,40.0,6.0,0.0,1.0,1.0,0.0,140941.47,0.0
6595,15733768.0,Tung,659.0,France,Male,37.0,0.0,0.0,2.0,1.0,1.0,68729.13,0.0
6596,15606613.0,Chukwujamuike,762.0,Germany,Male,31.0,2.0,123916.67,1.0,1.0,1.0,104502.02,0.0
6597,15681554.0,Onyemachukwu,763.0,Germany,Male,43.0,6.0,124577.33,1.0,1.0,1.0,146056.29,1.0
6598,15585379.0,Mistry,693.0,France,Male,34.0,9.0,0.0,2.0,1.0,1.0,182055.36,0.0
6599,15803937.0,Shih,687.0,France,Female,37.0,4.0,0.0,2.0,1.0,0.0,97629.31,0.0
6600,15694366.0,Martin,712.0,Germany,Male,59.0,7.0,95813.76,1.0,1.0,0.0,97939.4,1.0
6601,15644796.0,Hsia,816.0,France,Female,35.0,3.0,0.0,2.0,0.0,0.0,62390.59,0.0
6602,15769125.0,Martin,829.0,France,Female,34.0,6.0,114318.23,1.0,0.0,0.0,823.36,1.0
6603,15762573.0,P'eng,567.0,Germany,Female,33.0,1.0,131160.85,2.0,0.0,0.0,167522.19,0.0
6604,15735782.0,Ch'ien,674.0,France,Male,37.0,2.0,0.0,2.0,0.0,1.0,87985.2,0.0
6605,15615245.0,Fennell,752.0,France,Male,31.0,1.0,0.0,2.0,0.0,0.0,55835.32,0.0
6606,15684469.0,Chukwueloka,704.0,Spain,Female,60.0,4.0,0.0,1.0,1.0,0.0,167522.19,1.0
6607,15569666.0,Brown,822.0,Germany,Male,36.0,1.0,102887.43,2.0,0.0,1.0,134638.97,0.0
6608,15587573.0,H?,637.0,France,Male,31.0,3.0,0.0,2.0,1.0,1.0,121751.04,0.0
6609,15591433.0,Chibugo,584.0,France,Male,29.0,9.0,0.0,2.0,1.0,0.0,89566.64,0.0
6610,15637461.0,Palerma,564.0,Spain,Male,36.0,4.0,0.0,1.0,1.0,1.0,131736.23,0.0
6611,15778861.0,Oluchi,586.0,France,Male,31.0,9.0,99713.87,1.0,1.0,1.0,47777.15,0.0
6612,15803378.0,Manna,753.0,France,Female,45.0,9.0,0.0,2.0,1.0,1.0,89801.9,0.0
6613,15594576.0,Yobachukwu,518.0,Spain,Male,34.0,0.0,0.0,2.0,1.0,1.0,51636.7,0.0
6614,15605742.0,K?,709.0,France,Male,37.0,8.0,0.0,2.0,0.0,1.0,174027.3,0.0
6615,15597951.0,McGregor,698.0,France,Female,42.0,2.0,121205.15,1.0,0.0,1.0,45418.12,1.0
6616,15640377.0,Hsiao,615.0,Spain,Female,32.0,5.0,0.0,1.0,1.0,0.0,113050.92,1.0
6617,15766183.0,Nnonso,648.0,France,Female,59.0,5.0,0.0,1.0,1.0,1.0,6342.84,1.0
6618,15586976.0,Ts'ao,669.0,Spain,Male,33.0,5.0,0.0,2.0,1.0,0.0,185830.72,0.0
6619,15670822.0,Hsing,639.0,Germany,Female,48.0,5.0,110483.86,1.0,1.0,0.0,147720.27,1.0
6620,15579914.0,Ndubueze,705.0,Spain,Female,43.0,1.0,0.0,1.0,1.0,1.0,113483.96,1.0
6621,15587584.0,Chidiegwu,705.0,Germany,Male,51.0,2.0,132746.2,1.0,1.0,0.0,126837.72,0.0
6622,15782899.0,Zuyeva,593.0,Germany,Male,40.0,6.0,119556.1,1.0,0.0,0.0,113656.85,1.0
6623,15572390.0,Nickson,492.0,Germany,Female,39.0,7.0,133776.86,1.0,1.0,1.0,60775.76,0.0
6624,15592389.0,Kao,704.0,France,Male,44.0,5.0,0.0,1.0,1.0,0.0,72402.0,1.0
6625,15730590.0,Mazzanti,678.0,Spain,Female,32.0,2.0,0.0,2.0,1.0,1.0,79503.05,1.0
6626,15690182.0,Chiu,647.0,France,Female,41.0,7.0,132351.29,1.0,1.0,1.0,45418.12,0.0
6627,15752408.0,Lombardo,706.0,France,Female,49.0,8.0,0.0,1.0,1.0,0.0,134878.19,1.0
6628,15752375.0,Hsing,652.0,France,Male,41.0,7.0,0.0,2.0,1.0,0.0,131211.12,0.0
6629,15665590.0,Fiorentino,682.0,Germany,Male,57.0,4.0,96296.78,1.0,1.0,1.0,140947.05,0.0
6630,15793049.0,Fanucci,756.0,Spain,Male,34.0,5.0,0.0,2.0,1.0,0.0,75848.47,0.0
6631,15661380.0,Chiu,675.0,France,Female,26.0,6.0,0.0,1.0,1.0,1.0,159899.97,1.0
6632,15643523.0,Lai,603.0,France,Male,37.0,2.0,113226.46,2.0,1.0,0.0,140947.05,0.0
6633,15758056.0,Ch'ang,669.0,Germany,Male,39.0,7.0,132746.2,1.0,0.0,1.0,120834.58,0.0
6634,15662865.0,Ebelegbulam,607.0,Spain,Female,31.0,7.0,0.0,2.0,1.0,0.0,142995.32,0.0
6635,15790442.0,Yobachukwu,598.0,France,Male,35.0,2.0,0.0,1.0,1.0,1.0,61312.15,0.0
6636,15781689.0,Yefimova,714.0,France,Male,37.0,8.0,0.0,2.0,1.0,0.0,76306.81,0.0
6637,15644765.0,Chiemenam,725.0,Germany,Female,39.0,5.0,82291.1,2.0,1.0,1.0,62674.38,0.0
6638,15673367.0,Ch'in,687.0,Germany,Female,29.0,4.0,135843.8,1.0,0.0,1.0,102391.06,1.0
6639,15692761.0,Mazzanti,593.0,France,Male,47.0,9.0,142645.43,1.0,1.0,0.0,88396.6,0.0
6640,15731519.0,Bellucci,562.0,Spain,Male,30.0,5.0,0.0,2.0,0.0,1.0,181461.46,0.0
6641,15571144.0,Ozerova,629.0,Spain,Male,42.0,2.0,0.0,2.0,1.0,0.0,85876.67,0.0
6642,15735353.0,Fyodorov,634.0,France,Female,36.0,5.0,0.0,1.0,0.0,1.0,171364.18,0.0
6643,15593501.0,T'ien,615.0,France,Male,49.0,3.0,0.0,2.0,0.0,0.0,47318.75,0.0
6644,15689526.0,Ch'ien,679.0,Spain,Female,37.0,9.0,0.0,3.0,0.0,0.0,143954.99,1.0
6645,15610755.0,Chukwuebuka,652.0,France,Female,57.0,7.0,0.0,2.0,1.0,0.0,85421.48,1.0
6646,15604963.0,Chia,671.0,France,Male,62.0,8.0,0.0,2.0,1.0,1.0,151871.84,0.0
6647,15707681.0,Naylor,712.0,France,Male,47.0,9.0,0.0,2.0,1.0,0.0,10472.31,0.0
6648,15611191.0,Maclean,585.0,France,Female,24.0,8.0,0.0,1.0,1.0,1.0,126728.27,0.0
6649,15792986.0,T'ien,679.0,Spain,Male,43.0,9.0,121898.58,1.0,1.0,0.0,132973.21,0.0
6650,15749103.0,Shih,695.0,Spain,Male,43.0,5.0,0.0,1.0,0.0,1.0,52796.31,0.0
6651,15595588.0,Nnamutaezinwa,646.0,France,Female,33.0,7.0,0.0,2.0,1.0,0.0,158891.79,0.0
6652,15593468.0,Hs?,598.0,France,Female,23.0,9.0,0.0,2.0,1.0,0.0,85890.75,0.0
6653,15776631.0,Chien,704.0,France,Female,29.0,5.0,0.0,2.0,1.0,1.0,167873.49,0.0
6654,15724336.0,Hsueh,721.0,France,Female,26.0,8.0,121231.39,1.0,1.0,1.0,113931.57,0.0
6655,15617507.0,Lucchesi,727.0,Spain,Female,48.0,5.0,131955.07,1.0,1.0,0.0,71830.1,1.0
6656,15721935.0,Manna,733.0,France,Male,36.0,6.0,0.0,2.0,1.0,1.0,85422.13,0.0
6657,15634606.0,Chia,735.0,France,Male,37.0,5.0,161613.94,1.0,0.0,0.0,80149.27,1.0
6658,15796956.0,Chin,709.0,Spain,Male,42.0,4.0,0.0,2.0,1.0,0.0,109523.88,0.0
6659,15683524.0,Hsing,714.0,Spain,Male,34.0,7.0,134954.85,2.0,1.0,0.0,78854.57,0.0
6660,15791767.0,Ijendu,609.0,Spain,Male,36.0,8.0,0.0,2.0,1.0,1.0,93336.3,0.0
6661,15785815.0,Hsia,638.0,Spain,Female,31.0,4.0,0.0,2.0,1.0,1.0,73881.68,0.0
6662,15591607.0,Ko,715.0,Germany,Male,51.0,2.0,109339.17,1.0,1.0,1.0,143628.31,1.0
6663,15584580.0,Dyer,619.0,Spain,Female,34.0,2.0,0.0,2.0,1.0,0.0,81482.2,0.0
6664,15796370.0,Chin,662.0,France,Female,29.0,1.0,0.0,1.0,1.0,0.0,44688.08,0.0
6665,15591628.0,Hsing,544.0,Germany,Female,42.0,8.0,110570.78,1.0,1.0,0.0,132673.18,1.0
6666,15578788.0,Chuang,529.0,France,Male,25.0,3.0,0.0,2.0,1.0,0.0,124071.71,0.0
6667,15611338.0,Hsing,588.0,France,Male,45.0,9.0,0.0,2.0,1.0,0.0,147545.65,0.0
6668,15627185.0,Shao,719.0,France,Male,41.0,10.0,0.0,2.0,1.0,0.0,89801.9,0.0
6669,15724444.0,K'ung,659.0,Spain,Male,39.0,8.0,0.0,1.0,1.0,1.0,182355.21,0.0
6670,15751561.0,Udegbulam,582.0,France,Male,28.0,7.0,0.0,2.0,1.0,1.0,25684.93,0.0
6671,15670646.0,Ijendu,649.0,France,Female,32.0,7.0,0.0,1.0,1.0,1.0,147472.77,0.0
6672,15572706.0,Onyemauchechukwu,727.0,France,Female,27.0,1.0,0.0,2.0,1.0,1.0,151648.66,0.0
6673,15750867.0,Yobachukwu,642.0,France,Male,34.0,7.0,0.0,2.0,1.0,1.0,121552.58,0.0
6674,15667938.0,Chidozie,691.0,Germany,Male,45.0,5.0,137721.52,2.0,1.0,0.0,94888.6,0.0
6675,15640846.0,Hsia,714.0,Spain,Male,42.0,9.0,0.0,2.0,1.0,0.0,170886.77,0.0
6676,15656426.0,Calabresi,584.0,France,Male,45.0,9.0,0.0,2.0,0.0,0.0,175893.53,0.0
6677,15582591.0,Y?an,616.0,France,Male,29.0,4.0,0.0,1.0,1.0,0.0,61602.42,0.0
6678,15690164.0,Iloerika,681.0,Spain,Male,33.0,2.0,0.0,2.0,1.0,1.0,175030.27,0.0
6679,15751180.0,Chiawuotu,727.0,Germany,Female,57.0,8.0,122213.71,1.0,0.0,0.0,176450.19,1.0
6680,15777038.0,Nwabugwu,726.0,France,Male,37.0,2.0,0.0,1.0,1.0,0.0,138340.12,1.0
6681,15812777.0,Chiu,678.0,Germany,Female,52.0,2.0,107963.38,1.0,1.0,0.0,76614.06,1.0
6682,15773789.0,McGregor,714.0,France,Male,52.0,8.0,127120.62,1.0,1.0,0.0,171706.66,1.0
6683,15681887.0,Chidiebele,692.0,France,Female,37.0,4.0,0.0,2.0,1.0,1.0,163589.66,0.0
6684,15709917.0,Onyekachukwu,679.0,France,Female,38.0,2.0,0.0,2.0,0.0,1.0,98640.78,0.0
6685,15641603.0,Niu,590.0,France,Male,52.0,7.0,81153.82,1.0,0.0,0.0,61843.73,1.0
6686,15796448.0,Tsai,599.0,France,Female,31.0,2.0,0.0,2.0,1.0,1.0,55868.97,0.0
6687,15640409.0,Ch'iu,850.0,France,Male,35.0,9.0,0.0,2.0,0.0,1.0,124874.23,0.0
6688,15721181.0,Rizzo,717.0,France,Female,43.0,3.0,0.0,2.0,1.0,0.0,185821.41,0.0
6689,15783875.0,Fomin,730.0,France,Female,40.0,6.0,0.0,1.0,1.0,0.0,133086.45,1.0
6690,15761497.0,Y?,790.0,France,Male,31.0,1.0,0.0,2.0,1.0,1.0,52820.13,0.0
6691,15589948.0,Palermo,543.0,Germany,Male,39.0,4.0,109153.96,2.0,1.0,1.0,148814.54,0.0
6692,15756471.0,Milano,731.0,France,Female,34.0,2.0,0.0,2.0,1.0,0.0,115509.59,0.0
6693,15599121.0,Sagese,567.0,France,Female,37.0,1.0,132730.17,1.0,1.0,0.0,122488.59,0.0
6694,15624388.0,Nkemakonam,714.0,Spain,Male,32.0,3.0,0.0,2.0,1.0,0.0,40889.14,0.0
6695,15757310.0,Chiawuotu,521.0,Spain,Male,43.0,8.0,0.0,2.0,1.0,0.0,166677.35,0.0
6696,15677764.0,Walker,839.0,France,Male,37.0,2.0,0.0,2.0,1.0,0.0,129964.94,0.0
6697,15773322.0,Rizzo,640.0,France,Male,34.0,5.0,0.0,1.0,1.0,0.0,152843.53,1.0
6698,15763625.0,Hsiung,779.0,France,Male,31.0,6.0,0.0,2.0,0.0,0.0,109742.55,0.0
6699,15716276.0,Hsieh,682.0,France,Female,23.0,4.0,123835.52,1.0,1.0,0.0,121409.06,0.0
6700,15572030.0,Onio,646.0,Spain,Male,41.0,3.0,0.0,1.0,1.0,1.0,157097.09,0.0
6701,15579787.0,Walker,584.0,France,Male,31.0,5.0,98108.79,1.0,1.0,1.0,119817.19,0.0
6702,15802486.0,Mazzanti,749.0,France,Male,37.0,3.0,0.0,2.0,1.0,1.0,61569.07,0.0
6703,15665943.0,Li Fonti,749.0,Spain,Female,40.0,4.0,0.0,1.0,1.0,0.0,170819.01,1.0
6704,15603088.0,Ikedinachukwu,706.0,Spain,Male,45.0,4.0,0.0,1.0,0.0,0.0,172363.41,1.0
6705,15637354.0,Yobachukwu,640.0,France,Male,34.0,8.0,0.0,1.0,0.0,0.0,193018.71,0.0
6706,15683522.0,Tung,635.0,France,Male,43.0,2.0,0.0,2.0,1.0,1.0,115767.93,0.0
6707,15794870.0,Macgroarty,651.0,France,Female,26.0,0.0,0.0,2.0,1.0,0.0,142916.43,0.0
6708,15702298.0,Ndubueze,725.0,France,Male,33.0,2.0,138317.94,1.0,1.0,0.0,75578.67,0.0
6709,15774586.0,O'Sullivan,667.0,France,Male,44.0,4.0,122031.55,1.0,1.0,0.0,173365.9,1.0
6710,15671351.0,Frolova,671.0,France,Male,43.0,4.0,0.0,1.0,1.0,1.0,152840.99,1.0
6711,15605872.0,Chiawuotu,683.0,France,Male,32.0,1.0,0.0,2.0,0.0,0.0,180439.75,0.0
6712,15652948.0,Hsing,645.0,France,Male,38.0,1.0,0.0,2.0,1.0,0.0,199953.33,0.0
6713,15759066.0,Chukwukere,684.0,Germany,Male,38.0,4.0,99095.73,2.0,1.0,1.0,178038.17,0.0
6714,15724453.0,Pirozzi,707.0,France,Male,52.0,7.0,142557.11,1.0,1.0,1.0,100335.55,0.0
6715,15796413.0,Ugochukwu,841.0,Germany,Male,37.0,1.0,133801.65,2.0,1.0,0.0,134901.85,0.0
6716,15796496.0,Chijindum,693.0,Germany,Female,30.0,8.0,98854.54,1.0,0.0,1.0,131043.2,0.0
6717,15786078.0,Cremonesi,526.0,Germany,Male,48.0,2.0,113858.95,1.0,1.0,0.0,177896.92,1.0
6718,15690796.0,Yermakov,623.0,Germany,Male,24.0,8.0,96693.66,1.0,1.0,1.0,79928.41,0.0
6719,15751561.0,Chibueze,651.0,France,Male,38.0,4.0,81818.35,1.0,1.0,0.0,130446.65,0.0
6720,15573456.0,Hsueh,726.0,France,Female,43.0,8.0,0.0,2.0,0.0,1.0,101954.78,0.0
6721,15752300.0,Onyemere,645.0,France,Female,40.0,5.0,0.0,2.0,0.0,1.0,126521.84,0.0
6722,15763612.0,Gomes,581.0,France,Female,38.0,6.0,0.0,2.0,1.0,1.0,143629.82,0.0
6723,15595657.0,Chiganu,706.0,France,Female,52.0,1.0,0.0,1.0,1.0,0.0,140134.43,1.0
6724,15768471.0,Hsieh,619.0,Spain,Female,53.0,1.0,0.0,1.0,1.0,1.0,174918.46,0.0
6725,15776844.0,Lu,534.0,France,Female,44.0,1.0,0.0,1.0,1.0,0.0,88724.47,1.0
6726,15622117.0,Ch'ien,703.0,France,Female,42.0,2.0,94439.3,1.0,1.0,1.0,116471.14,1.0
6727,15720203.0,Chijindum,619.0,Germany,Female,49.0,5.0,146466.46,2.0,1.0,1.0,12092.03,0.0
6728,15682757.0,P'eng,707.0,France,Female,42.0,3.0,0.0,2.0,1.0,1.0,58883.91,0.0
6729,15671934.0,Chikelu,706.0,France,Male,30.0,3.0,0.0,2.0,1.0,1.0,182055.36,0.0
6730,15579566.0,Tsou,850.0,France,Female,33.0,8.0,0.0,2.0,1.0,0.0,73329.08,0.0
6731,15593499.0,Fanucci,591.0,France,Male,33.0,8.0,151922.94,1.0,1.0,1.0,115146.4,0.0
6732,15711015.0,Hsueh,683.0,France,Male,57.0,7.0,0.0,2.0,0.0,1.0,152577.62,0.0
